Tokenizer,Vocabulary Size,average compression,average code compression,average english compression,average multilingual compression,ar Compression,arxiv_test Compression,arxiv_train Compression,arz Compression,b3g_test Compression,b3g_train Compression,bg Compression,c Compression,c# Compression,c++ Compression,c4_train Compression,ca Compression,ccnet_test Compression,ccnet_train Compression,cs Compression,da Compression,dart Compression,de Compression,deduped_code_test Compression,deduped_code_train Compression,elixir Compression,en Compression,es Compression,fa Compression,fi Compression,fr Compression,go Compression,haskell Compression,hr Compression,hu Compression,id Compression,it Compression,ja Compression,java Compression,javascript Compression,ko Compression,kotlin Compression,lua Compression,markdown Compression,math_train Compression,mmlu Compression,nb Compression,nl Compression,perl Compression,php Compression,pl Compression,pt Compression,python Compression,ro Compression,ru Compression,ruby Compression,rust Compression,scala Compression,shell Compression,sl Compression,sr Compression,stack_exchange_test Compression,stack_exchange_train Compression,sv Compression,swift Compression,typescript Compression,uk Compression,vi Compression,wikipedia_test Compression,wikipedia_train Compression,zh Compression,average code renyi,average english renyi,average multilingual renyi,average renyi,cp,mp,msl,mt,nc,nrn,rsc,sp,u64,vs,ar Token Count,arxiv_test Token Count,arxiv_train Token Count,arz Token Count,b3g_test Token Count,b3g_train Token Count,bg Token Count,c Token Count,c# Token Count,c++ Token Count,c4_train Token Count,ca Token Count,ccnet_test Token Count,ccnet_train Token Count,cs Token Count,da Token Count,dart Token Count,de Token Count,deduped_code_test Token Count,deduped_code_train Token Count,elixir Token Count,en Token Count,es Token Count,fa Token Count,fi Token Count,fr Token Count,go Token Count,haskell Token Count,hr Token Count,hu Token Count,id Token Count,it Token Count,ja Token Count,java Token Count,javascript Token Count,ko Token Count,kotlin Token Count,lua Token Count,markdown Token Count,math_train Token Count,mmlu Token Count,nb Token Count,nl Token Count,perl Token Count,php Token Count,pl Token Count,pt Token Count,python Token Count,ro Token Count,ru Token Count,ruby Token Count,rust Token Count,scala Token Count,shell Token Count,sl Token Count,sr Token Count,stack_exchange_test Token Count,stack_exchange_train Token Count,sv Token Count,swift Token Count,typescript Token Count,uk Token Count,vi Token Count,wikipedia_test Token Count,wikipedia_train Token Count,zh Token Count,average c/e compression
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_44000,44000.0,0.9102772174,0.7838079794,0.9483810074,0.9986426653,0.9240012945,0.8622709081,0.8616255431,0.9419478794,1.00264194,0.9640532664,1.213197618,0.7394686339,0.7549842582,0.7501666738,0.9306391464,0.9956221968,0.9277346398,0.9297681857,1.067561301,0.9969471335,0.7719110994,0.945048192,0.7683839437,0.7636082828,0.8094528893,0.9257973007,0.9525292353,0.8879849985,0.9672269857,1.019294213,0.7404524514,0.8582927941,1.014044226,0.9999553574,0.8789333426,1.069449113,0.9038843976,0.7498701109,0.7686103465,0.7370889187,0.7720814122,0.7932064669,0.8114730557,0.9223004334,0.9373501497,0.9851866116,1.063613083,0.8106438841,0.7615772561,0.9913638483,0.9210247087,0.7680813744,1.041817018,1.197611593,0.8094403442,0.7709162888,0.7935642514,0.8097992062,1.028202931,1.234504401,0.8328018451,0.8318079101,1.023753754,0.8012539247,0.7811510158,1.229424899,0.9187698639,1.054204572,1.043959339,0.8106481802,0.4959305255,0.4829087602,0.5350234735,0.5163035546,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,44000.0,976455.0,3997788.0,3026184.0,1972826.0,7490005.0,6585176.0,665798.0,1528546.0,778878.0,1949975.0,560993.0,315666.0,1211396.0,1119744.0,1282313.0,433673.0,866410.0,467504.0,1553836.0,1171285.0,813624.0,775745.0,466485.0,610400.0,736170.0,490940.0,1289164.0,1212445.0,480082.0,156794.0,252311.0,1065921.0,1645348.0,883293.0,841274.0,537713.0,602171.0,1704542.0,1051041.0,4457015.0,66071.0,429765.0,600149.0,1565693.0,874788.0,250936.0,260405.0,1218217.0,307485.0,501828.0,578643.0,1841783.0,931377.0,523966.0,700673.0,513381.0,849273.0,858024.0,353150.0,812804.0,604946.0,509320.0,210741.0,911635.0,1030486.0,784872.0,0.8249512364
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_42000,42000.0,0.9152461738,0.7866322874,0.9532492977,1.005856936,0.9327411504,0.8645412294,0.8642979574,0.9465868924,1.007616995,0.9689464563,1.224728314,0.7420374663,0.7581878703,0.7528734637,0.9352011599,0.998798312,0.932727146,0.9345800057,1.073533023,1.001310342,0.7739557849,0.9501220972,0.7712214292,0.7663386101,0.8119709139,0.9310042355,0.9561822462,0.9024525785,0.9750878318,1.026255743,0.7430359513,0.8614238467,1.016523985,1.007570105,0.8837998363,1.077307036,0.9118028378,0.7527811547,0.770591089,0.7466707059,0.7755560741,0.7958277763,0.8162699019,0.9265404766,0.9416488147,0.9966233177,1.067864707,0.8130659375,0.7639948705,0.9942399317,0.9261673516,0.7704236683,1.04686203,1.213247929,0.8124716731,0.7736704836,0.7963129109,0.8131746189,1.032357283,1.243601212,0.8350288004,0.833944569,1.028261575,0.8051063914,0.783560533,1.247415364,0.9217998631,1.061445879,1.051987957,0.8199375544,0.497441227,0.4850457572,0.5352625732,0.5172355461,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,42000.0,985691.0,4008314.0,3035570.0,1982542.0,7527170.0,6618600.0,672126.0,1533856.0,782183.0,1957011.0,563743.0,316673.0,1217915.0,1125539.0,1289486.0,435571.0,868705.0,470014.0,1559574.0,1175473.0,816155.0,780108.0,468274.0,620345.0,742153.0,494293.0,1293662.0,1216868.0,481256.0,157988.0,253708.0,1073753.0,1659762.0,886722.0,843442.0,544703.0,604881.0,1710175.0,1057254.0,4477505.0,66374.0,434754.0,602548.0,1570371.0,877565.0,251664.0,261859.0,1221932.0,308974.0,508380.0,580810.0,1848363.0,934603.0,526150.0,703504.0,517164.0,851544.0,860228.0,354705.0,816712.0,606812.0,516773.0,211436.0,917897.0,1038411.0,793866.0,0.8282865399750001
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_40000,40000.0,0.9211558812,0.7896705483,0.9584245007,1.015372594,0.9459427235,0.8672882191,0.8675500686,0.9602231845,1.013233526,0.9736673363,1.234367597,0.7445680806,0.7611830779,0.7556025666,0.9397830804,1.007153356,0.938107167,0.939421718,1.07865973,1.005319528,0.7768299267,0.9541812213,0.7733844061,0.7695161688,0.8144451641,0.9365942613,0.9690055602,0.916959437,0.9793933629,1.030426848,0.74574294,0.8651523689,1.021360995,1.010191262,0.9039102642,1.085536184,0.9210661053,0.7555792884,0.7730158542,0.7607089152,0.7795487299,0.7992760104,0.8218141081,0.9311004371,0.9457630485,0.9997959778,1.07467014,0.8169314892,0.7666962956,1.019603195,0.943331895,0.7736391997,1.057192615,1.225824774,0.8153015662,0.7760475463,0.7992098243,0.8166365806,1.036821267,1.251296109,0.8375891616,0.8364670674,1.034647897,0.8083732989,0.7858551268,1.270064571,0.9232036901,1.068750788,1.059404677,0.8249468345,0.4990481788,0.4872155177,0.5359517789,0.5184280879,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,40000.0,999642.0,4021050.0,3046992.0,2011102.0,7569127.0,6650847.0,677416.0,1539087.0,785273.0,1964105.0,566505.0,319322.0,1224940.0,1131370.0,1295644.0,437315.0,871931.0,472022.0,1563948.0,1180347.0,818642.0,784792.0,474554.0,630317.0,745430.0,496302.0,1298375.0,1222135.0,483546.0,158399.0,259481.0,1081955.0,1676624.0,890018.0,846096.0,554944.0,607995.0,1717585.0,1064435.0,4499541.0,66664.0,436138.0,606388.0,1577837.0,880668.0,258084.0,266712.0,1227032.0,312023.0,513650.0,582833.0,1854042.0,938003.0,528390.0,706546.0,520364.0,854155.0,862830.0,356908.0,820026.0,608589.0,526156.0,211758.0,924214.0,1045732.0,798716.0,0.8318590364
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_38000,38000.0,0.9260138019,0.7929942267,0.9639028554,1.021144324,0.9462956865,0.87057874,0.8710097432,0.9604031873,1.018215676,0.9793149124,1.237949985,0.7474997424,0.7641802243,0.7586817518,0.9449522565,1.012070499,0.9439528182,0.9450024329,1.082248758,1.010135609,0.7812248869,0.960565043,0.7761155724,0.7724753273,0.817872503,0.9426151153,0.9779410413,0.9179763136,0.9845187449,1.035094166,0.748397087,0.86829404,1.027469568,1.014674651,0.9107797885,1.092395814,0.9278693496,0.7587161524,0.775849924,0.769572411,0.7828515819,0.8034073765,0.8270556644,0.9358054571,0.9508278122,1.003945194,1.079937262,0.8208679732,0.7695909905,1.028717377,0.9488282272,0.7764316681,1.061892032,1.242186605,0.8176292686,0.7785208802,0.8029562149,0.8213241385,1.040780449,1.254650604,0.8403603529,0.839444236,1.038767263,0.8119881902,0.7890510299,1.288675397,0.9255186966,1.075493691,1.066718063,0.8313256621,0.5007978167,0.4896713889,0.5366602845,0.5197235891,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,38000.0,1000015.0,4036306.0,3059143.0,2011479.0,7606345.0,6689424.0,679382.0,1545147.0,788365.0,1972109.0,569621.0,320881.0,1232573.0,1138091.0,1299955.0,439410.0,876864.0,475180.0,1569471.0,1184886.0,822087.0,789837.0,478930.0,631016.0,749331.0,498550.0,1302996.0,1226573.0,486438.0,159102.0,261453.0,1088792.0,1689008.0,893713.0,849198.0,561410.0,610571.0,1726463.0,1071224.0,4522278.0,67021.0,437948.0,609360.0,1585440.0,883993.0,260391.0,268266.0,1231461.0,313410.0,520506.0,584497.0,1859951.0,942400.0,531423.0,709244.0,521759.0,856981.0,865901.0,358329.0,823693.0,611064.0,533866.0,212289.0,930045.0,1052951.0,804892.0,0.835721383875
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_36000,36000.0,0.9319241508,0.7967156129,0.9700799356,1.028976904,0.9554055384,0.8742113405,0.8751393721,0.9700397868,1.024645163,0.9853131106,1.246459522,0.7504299529,0.7674827073,0.7614266276,0.9511250755,1.017249428,0.9500688107,0.950864633,1.088498544,1.014655139,0.7859708737,0.968788408,0.7860314418,0.7756287641,0.8203656558,0.949287582,0.9855901073,0.9336440699,0.9913087921,1.039522721,0.7518329467,0.8715574704,1.034655379,1.015695053,0.9160364377,1.100490518,0.9356608882,0.7617672727,0.7781933764,0.7843878554,0.7866698635,0.8067969767,0.8330963091,0.9414847145,0.9563181863,1.007961451,1.085370976,0.8240464653,0.772578838,1.032529768,0.960142749,0.7795948683,1.065778284,1.251563156,0.8209165888,0.7814776632,0.8070008171,0.8260951545,1.045105025,1.26204011,0.8433315879,0.8425241659,1.043089553,0.815099343,0.7926962962,1.307158289,0.9433106774,1.084704329,1.076955184,0.8381919907,0.5027148624,0.4923735884,0.5371012032,0.5209708922,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,36000.0,1009642.0,4053148.0,3073647.0,2031662.0,7654375.0,6730396.0,684052.0,1551204.0,791772.0,1979244.0,573342.0,322523.0,1240559.0,1145151.0,1307462.0,441376.0,882191.0,479248.0,1589523.0,1189723.0,824593.0,795428.0,482676.0,641786.0,754499.0,500683.0,1308978.0,1231183.0,489840.0,159262.0,262962.0,1096860.0,1703191.0,897307.0,851763.0,572218.0,613549.0,1733747.0,1079048.0,4549723.0,67408.0,439700.0,612426.0,1591579.0,887425.0,261356.0,271465.0,1236478.0,314557.0,524435.0,586847.0,1867015.0,947147.0,534510.0,712191.0,524832.0,860011.0,869078.0,359820.0,826849.0,613887.0,541523.0,216370.0,938010.0,1063056.0,811540.0,0.840056693575
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_34000,34000.0,0.9378295215,0.8006308626,0.9775875822,1.03527012,0.9600990946,0.8783935114,0.8791542575,0.9727866212,1.032272733,0.9914429201,1.255357182,0.7539760058,0.7709063557,0.7660831065,0.9575351192,1.022295887,0.957005017,0.9570705938,1.093230633,1.019926391,0.7893056266,0.9753299049,0.789265028,0.7790860053,0.823633815,0.9570508437,0.9946399365,0.9372751488,0.9968138807,1.044833664,0.75585466,0.8775442014,1.037238638,1.020191198,0.9201713898,1.10757188,0.9453927577,0.7658634484,0.7810932274,0.7912513759,0.790990753,0.8107687282,0.839596333,0.9470251203,0.9640217345,1.015072428,1.09620473,0.8271550606,0.7757225202,1.034734239,0.9647159521,0.7836060861,1.069047885,1.2698318,0.8241675386,0.78467052,0.8114791043,0.8312973701,1.050089955,1.271295628,0.846834311,0.8459792713,1.04970489,0.8189084349,0.7957876061,1.316528876,0.9441477419,1.092804833,1.08472648,0.8470537687,0.5048548949,0.4954074093,0.5386479158,0.5228969832,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,34000.0,1014602.0,4072538.0,3087748.0,2037415.0,7711355.0,6772267.0,688935.0,1558534.0,795304.0,1991348.0,577206.0,324123.0,1249616.0,1152625.0,1313146.0,443669.0,885934.0,482484.0,1596062.0,1195026.0,827878.0,801933.0,487108.0,644282.0,758689.0,503241.0,1315980.0,1239640.0,491063.0,159967.0,264149.0,1103918.0,1720906.0,902132.0,854937.0,577225.0,616919.0,1742282.0,1087467.0,4576497.0,67951.0,442802.0,618539.0,1597583.0,891036.0,261914.0,272758.0,1242840.0,315522.0,532090.0,589171.0,1874643.0,952403.0,537876.0,715588.0,528681.0,863583.0,872642.0,362102.0,830713.0,616281.0,545405.0,216562.0,945015.0,1070727.0,820120.0,0.8448700425
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_32000,32000.0,0.9450888317,0.8048826333,0.9847022891,1.045681573,0.9762000742,0.8833892538,0.8838459304,0.9889023692,1.039271143,0.9982953476,1.273405783,0.7576691257,0.7751442352,0.7697608938,0.9646070696,1.029975966,0.9644887985,0.9644514857,1.103278411,1.024011439,0.7943616572,0.9834481532,0.7923047671,0.7833236194,0.8275456572,0.9647568208,1.003505992,0.9638797845,1.002660574,1.061989382,0.7595656412,0.8824273126,1.045096138,1.02945772,0.9222127393,1.115313419,0.9595497026,0.7697991728,0.7847130162,0.8008893653,0.7961142766,0.8145534095,0.8469633871,0.9532788218,0.9702923943,1.019301877,1.102343798,0.831235998,0.7789933078,1.048672182,0.9772754603,0.7880309095,1.072751175,1.28323676,0.8279444597,0.7877022272,0.8170488462,0.8369941518,1.05815066,1.28380705,0.8506292546,0.8499918082,1.055366482,0.8237959809,0.7990028782,1.326852936,0.9533816099,1.103230835,1.095201673,0.8598486061,0.5070845772,0.4985036884,0.5385371088,0.5239962045,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,32000.0,1031617.0,4095700.0,3104226.0,2071168.0,7763635.0,6819074.0,698840.0,1566168.0,799676.0,2000908.0,581469.0,326558.0,1259388.0,1161514.0,1325215.0,445446.0,891609.0,486500.0,1602209.0,1201526.0,831810.0,808390.0,491450.0,662570.0,763139.0,511504.0,1322441.0,1246538.0,494783.0,161420.0,264735.0,1111634.0,1746676.0,906768.0,858899.0,584256.0,620915.0,1750415.0,1097009.0,4606718.0,68393.0,444647.0,622003.0,1605465.0,894793.0,265442.0,276309.0,1249858.0,316615.0,537707.0,591871.0,1881886.0,958940.0,541562.0,721081.0,533884.0,867453.0,876781.0,364055.0,835671.0,618771.0,549682.0,218680.0,954031.0,1081067.0,832508.0,0.8498375472499999
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_30000,30000.0,0.9522201711,0.8097224172,0.9921676968,1.054770399,0.9856061122,0.8874228164,0.8884627212,0.995409688,1.047914473,1.006339012,1.27954832,0.7626539183,0.7794625686,0.7737956881,0.9723376089,1.036028563,0.9723953232,0.9724459988,1.111353932,1.031999926,0.8006917184,0.9934847823,0.796191598,0.787820054,0.8331836049,0.9719114332,1.009789007,0.9731509647,1.00824318,1.066081591,0.7640187037,0.886814892,1.049090368,1.037321191,0.9308100953,1.122402807,0.9780207525,0.7745541323,0.788308137,0.8200748723,0.8012313894,0.8185842602,0.8550669922,0.9598261603,0.9764495581,1.026323451,1.112257756,0.8368261884,0.7823755303,1.052867787,0.9835605198,0.7928397051,1.092494147,1.294212265,0.8333202773,0.7921876301,0.8224439213,0.8432612297,1.063889859,1.290210648,0.8544016443,0.8539878645,1.070968471,0.8283611737,0.8030406919,1.334181401,0.9681871886,1.113624458,1.105188564,0.8707719352,0.5096813855,0.5017478573,0.5398202212,0.5259976833,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,30000.0,1041557.0,4114401.0,3120441.0,2084797.0,7828203.0,6874018.0,702211.0,1576472.0,804131.0,2011396.0,586129.0,328477.0,1269712.0,1171142.0,1334915.0,448921.0,898714.0,491465.0,1610069.0,1208423.0,837477.0,814385.0,494527.0,668943.0,767388.0,513475.0,1330194.0,1252736.0,496674.0,162653.0,267203.0,1118700.0,1780299.0,912369.0,862834.0,598252.0,624906.0,1759077.0,1107505.0,4638358.0,68827.0,447710.0,627597.0,1616262.0,898678.0,266504.0,278086.0,1257485.0,322442.0,542306.0,595714.0,1892602.0,965272.0,545617.0,724992.0,536547.0,871300.0,880903.0,369437.0,840302.0,621898.0,552718.0,222076.0,963019.0,1090925.0,843084.0,0.8553337371
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_28000,28000.0,0.9619094439,0.8150102929,1.001021318,1.069696721,1.043183556,0.8924642844,0.8937682579,1.066186627,1.056306272,1.014379455,1.304668766,0.7675792069,0.7843847902,0.7786068188,0.9807516208,1.045342434,0.9814138465,0.9810217499,1.117125015,1.037664281,0.8057637858,0.998136199,0.8008745864,0.7935610432,0.8388096141,0.9820985511,1.016421193,1.000381147,1.016745192,1.073088797,0.7681231258,0.8956261539,1.059068548,1.037850524,0.9536237438,1.13153393,0.9897099831,0.779487371,0.7925802552,0.8373330555,0.8076242544,0.8231725988,0.863377511,0.9672738613,0.9842666024,1.033170803,1.122955047,0.842247591,0.7867241021,1.057505867,0.9920455269,0.7977878405,1.098121927,1.322215434,0.8383897447,0.796150657,0.8276379165,0.8491697474,1.074972045,1.311691435,0.8596066987,0.8587100358,1.078818748,0.8344829286,0.8070294372,1.347773822,0.972978511,1.130219795,1.121851617,0.8808927467,0.5124592012,0.5054658278,0.5391483764,0.5271229431,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,28000.0,1102403.0,4137775.0,3139075.0,2233033.0,7890892.0,6928940.0,715997.0,1586653.0,809209.0,2023902.0,591201.0,331430.0,1281488.0,1181470.0,1341847.0,451385.0,904407.0,493766.0,1619539.0,1217229.0,843132.0,822921.0,497775.0,687661.0,773859.0,516850.0,1337340.0,1265183.0,501398.0,162736.0,273752.0,1127801.0,1801577.0,918180.0,867510.0,610842.0,629892.0,1768937.0,1118269.0,4674349.0,69378.0,450697.0,633633.0,1626733.0,903673.0,267678.0,280485.0,1265333.0,324103.0,554040.0,599338.0,1902070.0,971368.0,549440.0,732544.0,545480.0,876608.0,885774.0,372145.0,846512.0,624987.0,558349.0,223175.0,977370.0,1107373.0,852883.0,0.861513049175
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_26000,26000.0,0.9710197986,0.8208828234,1.010044558,1.082132014,1.043466494,0.8989648749,0.8998658953,1.066342757,1.064878788,1.023523149,1.328001662,0.7734957455,0.7900398198,0.78335832,0.9895471828,1.059652299,0.9912395645,0.9904270106,1.124942452,1.045055069,0.8107717062,1.00507997,0.805318233,0.7994415477,0.8443769257,0.9913094433,1.026006007,1.001646787,1.026332455,1.07916171,0.7737840807,0.9004618356,1.071467346,1.039974235,0.9684148189,1.144667257,1.013655381,0.785320495,0.7974645033,0.8610366699,0.8148287287,0.8308043181,0.8731202122,0.9757810557,0.9927504363,1.039312101,1.132209728,0.8483783167,0.7908123689,1.066402762,1.007823608,0.8035196828,1.105294722,1.350094505,0.8442439723,0.8014079042,0.8339182542,0.8567829721,1.086481259,1.354948781,0.8650814197,0.8640303553,1.086698014,0.8405829961,0.8124321274,1.362732484,0.9921132827,1.144424876,1.134465411,0.8928138004,0.5156011643,0.5093737644,0.5403013054,0.5293427571,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,26000.0,1102702.0,4167914.0,3160491.0,2233360.0,7954931.0,6991398.0,728802.0,1598883.0,815043.0,2036253.0,596503.0,335967.0,1294318.0,1192797.0,1351237.0,454600.0,910028.0,497201.0,1628525.0,1226249.0,848728.0,830639.0,502469.0,688531.0,781156.0,519775.0,1347196.0,1272014.0,507268.0,163069.0,277998.0,1140891.0,1845165.0,925051.0,872856.0,628134.0,635511.0,1785337.0,1130888.0,4715460.0,69976.0,453376.0,638855.0,1638574.0,908369.0,269930.0,284946.0,1274424.0,326220.0,565722.0,603523.0,1914630.0,978739.0,554366.0,740387.0,563469.0,882191.0,891262.0,374863.0,852700.0,629171.0,564546.0,227564.0,989654.0,1119824.0,864425.0,0.86817325705
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_24000,24000.0,0.9820313628,0.8273095434,1.021165002,1.097619543,1.070387256,0.9058655649,0.9072183089,1.107784957,1.076359232,1.033879015,1.342114374,0.7796382058,0.7963985778,0.7896505679,1.000429659,1.071438935,1.001977397,1.000944927,1.137370427,1.062659626,0.8166358108,1.017600993,0.8108300164,0.8057112607,0.849711437,1.001967966,1.034192101,1.039250857,1.036129936,1.088267964,0.780318647,0.9073256578,1.079472703,1.043462733,0.9708916099,1.156381904,1.036580623,0.7915763952,0.8032422783,0.8779398198,0.8225294,0.8371600511,0.8827177651,0.9849100817,1.004355413,1.058034005,1.147695634,0.8531017868,0.7967053584,1.089901312,1.017125638,0.8092622436,1.11762095,1.37741275,0.8504898806,0.8074964327,0.840839321,0.865615611,1.095855333,1.370090896,0.8709003332,0.8701621011,1.099398184,0.8477437735,0.8182299475,1.378731519,0.997541123,1.160232712,1.150905588,0.9096325874,0.5190580623,0.5137755902,0.5414474938,0.5317112834,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,24000.0,1131151.0,4199908.0,3186314.0,2320157.0,8040693.0,7062136.0,736547.0,1611580.0,821603.0,2052609.0,603063.0,339704.0,1308339.0,1205464.0,1366165.0,462258.0,916610.0,503395.0,1639671.0,1235866.0,854090.0,839570.0,506478.0,714380.0,788613.0,524161.0,1358573.0,1281710.0,511058.0,163616.0,278709.0,1152567.0,1886896.0,932420.0,879180.0,640465.0,641517.0,1798995.0,1143319.0,4759576.0,70794.0,461543.0,647593.0,1647697.0,915138.0,275878.0,287576.0,1283532.0,329858.0,577169.0,607988.0,1929176.0,986862.0,560081.0,746775.0,569766.0,888125.0,897587.0,379244.0,859964.0,633661.0,571174.0,228809.0,1003324.0,1136052.0,880709.0,0.8757734080499999
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_22000,22000.0,0.9945867591,0.8347329463,1.034187176,1.114840155,1.120032968,0.9149313209,0.9148768002,1.144131214,1.088414755,1.045845254,1.369579953,0.7864627856,0.8032894941,0.7962817416,1.012660832,1.081664322,1.01439931,1.013438222,1.151721543,1.069117082,0.8234291559,1.033970907,0.8164540531,0.8129908298,0.8556199902,1.014313999,1.04226793,1.057186583,1.043209033,1.104464473,0.7861875226,0.9163556615,1.086861288,1.060465176,0.9867939317,1.169451019,1.05906473,0.7994605782,0.8098879985,0.8952912164,0.830164681,0.8451812673,0.8939196712,0.9956825642,1.019620639,1.065890007,1.159575015,0.8592511516,0.8017887038,1.0990471,1.022264744,0.8168515282,1.127741468,1.411525354,0.8575862957,0.8166020184,0.8490426979,0.8767603457,1.108042509,1.386081854,0.8775007894,0.8768648505,1.110260439,0.8561062287,0.8246734045,1.413532074,1.023751706,1.180856907,1.172505354,0.9273788658,0.5231304003,0.5190797221,0.5408344959,0.5334576772,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,22000.0,1183615.0,4241940.0,3213212.0,2396281.0,8130751.0,7143874.0,751620.0,1625687.0,828712.0,2069846.0,610436.0,342946.0,1324559.0,1220510.0,1383403.0,465067.0,924235.0,511493.0,1651044.0,1247032.0,860029.0,849915.0,510433.0,726709.0,794001.0,531962.0,1368791.0,1294466.0,514556.0,166282.0,283274.0,1165593.0,1927824.0,941707.0,886454.0,653123.0,647472.0,1816232.0,1157828.0,4811634.0,71870.0,464970.0,654296.0,1659574.0,920977.0,278193.0,289029.0,1295569.0,332845.0,591463.0,613061.0,1950930.0,996490.0,567292.0,755080.0,576416.0,894856.0,904501.0,382991.0,868447.0,638651.0,585591.0,234821.0,1021159.0,1157373.0,897891.0,0.884596503725
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_20000,20000.0,1.008188274,0.843039653,1.049135536,1.132389634,1.130693776,0.9246853342,0.9248663223,1.15710861,1.101797673,1.058502342,1.399940962,0.7946201587,0.811172997,0.8040820362,1.027773538,1.092340737,1.02984782,1.028445786,1.162003262,1.087448075,0.8314626762,1.048214228,0.8228025436,0.8217783376,0.8637660137,1.031230868,1.059661081,1.070384158,1.062366479,1.118775784,0.7940936757,0.9254621187,1.100007815,1.085669096,0.9923327469,1.184399333,1.082980463,0.8078838435,0.8166269087,0.9176528322,0.8398155224,0.8518599524,0.9084020858,1.007611798,1.033665782,1.083662864,1.171753906,0.8670718265,0.8076468699,1.106790401,1.03630621,0.8255700318,1.143191605,1.440084577,0.8660703794,0.8257122084,0.8579592268,0.8868989478,1.117627896,1.404566441,0.8846209665,0.8845360765,1.139049618,0.8639610022,0.8323500282,1.4351916,1.052447324,1.198575098,1.191089197,0.9566475212,0.527647872,0.5251172232,0.5428949489,0.5368510484,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,20000.0,1194881.0,4287163.0,3248297.0,2423461.0,8230725.0,7230331.0,768282.0,1642549.0,836845.0,2090122.0,619546.0,346331.0,1344731.0,1238584.0,1395753.0,473041.0,933252.0,518539.0,1663882.0,1260511.0,868217.0,864090.0,518951.0,735781.0,808582.0,538855.0,1382556.0,1307330.0,520780.0,170234.0,284864.0,1180492.0,1971358.0,951629.0,893830.0,669436.0,654999.0,1830584.0,1176586.0,4869282.0,72860.0,472723.0,661168.0,1674679.0,927706.0,280153.0,292999.0,1309397.0,337405.0,603430.0,619126.0,1972695.0,1006955.0,573852.0,761612.0,584103.0,902117.0,912414.0,392922.0,876415.0,644596.0,594564.0,241403.0,1036481.0,1175717.0,926229.0,0.8945636237500001
